id,名称,カテゴリ,都道府県コード,都道府県名,市区町村コード,市区町村名,緯度,経度,情報,情報の出典,データソース
NEW00868,天神山横穴墓群,史跡,11,埼玉県,11341,滑川町,36.05693004545454,139.3537382727273,埼玉県滑川町にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00869,中宿古代倉庫群跡,史跡,11,埼玉県,11218,深谷市,36.19138022656249,139.27854106249998,埼玉県深谷市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00870,腰越城跡,史跡,11,埼玉県,11343,小川町,36.06657695,139.26273030000002,埼玉県小川町にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00871,神庭洞窟,史跡,11,埼玉県,11207,秩父市,36.0024113880597,139.05811041791046,埼玉県秩父市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00872,柊塚古墳,史跡,11,埼玉県,11227,朝霞市,35.807198860759506,139.5926118227848,埼玉県朝霞市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00873,鷺山古墳,史跡,11,埼玉県,11211,本庄市,36.227766707482985,139.1742243741497,埼玉県本庄市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00874,権現山古墳群,史跡,11,埼玉県,11245,ふじみ野市,35.869453352,139.51883790400004,埼玉県ふじみ野市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00875,馬場小室山遺跡,史跡,11,埼玉県,11101,さいたま市,35.908637947368426,139.57461560526315,埼玉県さいたま市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00876,小谷場貝塚,史跡,11,埼玉県,11203,川口市,35.82981993382353,139.73098089705866,埼玉県川口市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00877,秩父氏館跡,史跡,11,埼玉県,11207,秩父市,36.0024113880597,139.05811041791046,埼玉県秩父市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00878,赤山城跡,史跡,11,埼玉県,11203,川口市,35.82981993382353,139.73098089705866,埼玉県川口市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00879,蕨城跡,史跡,11,埼玉県,11223,蕨市,35.8246727586207,139.6862803448276,埼玉県蕨市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00880,見性院の墓,史跡,11,埼玉県,11109,さいたま市緑区,35.88233787692309,139.6987653384615,埼玉県さいたま市緑区にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00881,権田直助生地,史跡,11,埼玉県,11326,毛呂山町,35.94368540000001,139.32055419999998,埼玉県毛呂山町にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00882,堀兼の井,史跡,11,埼玉県,11215,狭山市,35.860038644067785,139.41154703389824,埼玉県狭山市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00883,太田道真退隠地,史跡,11,埼玉県,11327,越生町,35.96327303448276,139.28797437931036,埼玉県越生町にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00884,難波田氏館跡,史跡,11,埼玉県,11235,富士見市,35.851170483333334,139.5468667666667,埼玉県富士見市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00885,苦林野古戦場,史跡,11,埼玉県,11326,毛呂山町,35.94368540000001,139.32055419999998,埼玉県毛呂山町にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00886,仙覚律師遺跡,史跡,11,埼玉県,11343,小川町,36.06657695,139.26273030000002,埼玉県小川町にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00887,和銅採掘遺跡,史跡,11,埼玉県,11207,秩父市,36.0024113880597,139.05811041791046,埼玉県秩父市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00888,岡登景能生地,史跡,11,埼玉県,11211,本庄市,36.227766707482985,139.1742243741497,埼玉県本庄市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00889,さらし井,史跡,11,埼玉県,11381,美里町,36.17899535294117,139.17642094117647,埼玉県美里町にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00890,深谷城跡,史跡,11,埼玉県,11218,深谷市,36.19138022656249,139.27854106249998,埼玉県深谷市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00891,小埼沼,史跡,11,埼玉県,11206,行田市,36.13971070212766,139.46108202127658,埼玉県行田市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00892,栗橋関跡,史跡,11,埼玉県,11232,久喜市,36.08518430322579,139.67527380000004,埼玉県久喜市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00893,小島庄右衛門の墓,史跡,11,埼玉県,11214,春日部市,35.975790236111116,139.76423715972226,埼玉県春日部市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00894,女影ヶ原古戦場,史跡,11,埼玉県,11242,日高市,35.89307126415096,139.336912509434,埼玉県日高市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00895,小手指ヶ原古戦場,史跡,11,埼玉県,11208,所沢市,35.80030975,139.45519175624997,埼玉県所沢市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00896,阿久原牧跡,史跡,11,埼玉県,11383,神川町,36.19705945,139.08915875000002,埼玉県神川町にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00897,川俣関所跡,史跡,11,埼玉県,11216,羽生市,36.1690873373494,139.54911209638544,埼玉県羽生市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00898,秩父道志るべ,史跡,11,埼玉県,11202,熊谷市,36.15439602597401,139.37768281385283,埼玉県熊谷市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00899,三峰施宿供養塔,史跡,11,埼玉県,11207,秩父市,36.0024113880597,139.05811041791046,埼玉県秩父市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00900,小谷三志居宅,史跡,11,埼玉県,,鳩ヶ谷市,35.97052805627119,139.49192455109198,埼玉県鳩ヶ谷市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00901,高島秋帆幽囚地,史跡,11,埼玉県,11218,深谷市,36.19138022656249,139.27854106249998,埼玉県深谷市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00902,吉田市右衛門墓,史跡,11,埼玉県,11202,熊谷市,36.15439602597401,139.37768281385283,埼玉県熊谷市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00903,秩父絹発祥地城谷沢の井,史跡,11,埼玉県,11361,横瀬町,35.967510000000004,139.13127400000002,埼玉県横瀬町にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00904,太田資康詩歌会跡,史跡,11,埼玉県,11342,嵐山町,36.052853809523825,139.31989723809522,埼玉県嵐山町にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00905,根岸友山墓,史跡,11,埼玉県,11202,熊谷市,36.15439602597401,139.37768281385283,埼玉県熊谷市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00906,奥貫友山墓,史跡,11,埼玉県,11201,川越市,35.911316694779124,139.47322638152608,埼玉県川越市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00907,斎藤義彦墓,史跡,11,埼玉県,11365,小鹿野町,36.02389323076923,138.96179784615387,埼玉県小鹿野町にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00908,伝箕田館跡,史跡,11,埼玉県,11217,鴻巣市,36.07553570895522,139.4968146044777,埼玉県鴻巣市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00909,伝大伴真足女遺跡,史跡,11,埼玉県,11381,美里町,36.17899535294117,139.17642094117647,埼玉県美里町にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00910,福島東雄墓,史跡,11,埼玉県,11217,鴻巣市,36.07553570895522,139.4968146044777,埼玉県鴻巣市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00911,神道無念流戸賀崎氏練武遺跡,史跡,11,埼玉県,11232,久喜市,36.08518430322579,139.67527380000004,埼玉県久喜市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00912,防人藤原部等母麿遺跡,史跡,11,埼玉県,11206,行田市,36.13971070212766,139.46108202127658,埼玉県行田市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00913,万葉遺跡古河渡,史跡,11,埼玉県,11210,加須市,36.12996133999999,139.62118777333333,埼玉県加須市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00914,万葉遺跡占肩の鹿貝塚,史跡,11,埼玉県,11201,川越市,35.911316694779124,139.47322638152608,埼玉県川越市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00915,諏訪神社奉祀遺跡,史跡,11,埼玉県,11343,小川町,36.06657695,139.26273030000002,埼玉県小川町にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00916,万葉遺跡葛飾早稲産地,史跡,11,埼玉県,11237,三郷市,35.835078893805324,139.86936509734517,埼玉県三郷市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00917,万葉遺跡浅羽野,史跡,11,埼玉県,11239,坂戸市,35.960461428571435,139.38659296938775,埼玉県坂戸市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00918,田代三喜生地,史跡,11,埼玉県,11327,越生町,35.96327303448276,139.28797437931036,埼玉県越生町にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00919,渋江鋳金遺跡,史跡,11,埼玉県,11110,さいたま市岩槻区,35.950114153225805,139.70706620161283,埼玉県さいたま市岩槻区にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00920,森玄黄斎墓,史跡,11,埼玉県,11365,小鹿野町,36.02389323076923,138.96179784615387,埼玉県小鹿野町にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00921,奥原晴湖墓,史跡,11,埼玉県,11202,熊谷市,36.15439602597401,139.37768281385283,埼玉県熊谷市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00922,中島孝昌墓,史跡,11,埼玉県,11201,川越市,35.911316694779124,139.47322638152608,埼玉県川越市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00923,横田柳几墓,史跡,11,埼玉県,11217,鴻巣市,36.07553570895522,139.4968146044777,埼玉県鴻巣市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00924,高山繁文墓,史跡,11,埼玉県,11201,川越市,35.911316694779124,139.47322638152608,埼玉県川越市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00925,伝緑野寺旧跡,史跡,11,埼玉県,11383,神川町,36.19705945,139.08915875000002,埼玉県神川町にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00926,梵語学者盛典墓,史跡,11,埼玉県,11231,桶川市,36.00538217777778,139.56523171111112,埼玉県桶川市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00927,伝山吹の里,史跡,11,埼玉県,11327,越生町,35.96327303448276,139.28797437931036,埼玉県越生町にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00928,元杢綱夫妻の墓,史跡,11,埼玉県,11342,嵐山町,36.052853809523825,139.31989723809522,埼玉県嵐山町にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00929,寿能城跡,史跡,11,埼玉県,11103,さいたま市大宮区,35.907283648148145,139.62695383333332,埼玉県さいたま市大宮区にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00930,三富開拓地割遺跡,史跡,11,埼玉県,11208,所沢市,35.80030975,139.45519175624997,埼玉県所沢市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00931,範頼館跡,史跡,11,埼玉県,11347,吉見町,36.04347834693877,139.46180571428573,埼玉県吉見町にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00932,普寛行者生地,史跡,11,埼玉県,11207,秩父市,36.0024113880597,139.05811041791046,埼玉県秩父市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00933,旧利根川堰堤跡,史跡,11,埼玉県,11210,加須市,36.12996133999999,139.62118777333333,埼玉県加須市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00934,井上如常墓,史跡,11,埼玉県,11207,秩父市,36.0024113880597,139.05811041791046,埼玉県秩父市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00935,金窪館跡,史跡,11,埼玉県,11385,上里町,36.252207062500005,139.1342433125,埼玉県上里町にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00936,山口城跡,史跡,11,埼玉県,11208,所沢市,35.80030975,139.45519175624997,埼玉県所沢市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00937,飯倉御厨跡,史跡,11,埼玉県,11211,本庄市,36.227766707482985,139.1742243741497,埼玉県本庄市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00938,影森用水,史跡,11,埼玉県,11207,秩父市,36.0024113880597,139.05811041791046,埼玉県秩父市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00939,中山家範館跡,史跡,11,埼玉県,11209,飯能市,35.867125277108414,139.28457669879512,埼玉県飯能市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00940,黒川丹波守正直墓,史跡,11,埼玉県,11239,坂戸市,35.960461428571435,139.38659296938775,埼玉県坂戸市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00941,加賀爪氏累代墓,史跡,11,埼玉県,11212,東松山市,36.02698287837837,139.40016908108106,埼玉県東松山市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00942,畑時能供養祠,史跡,11,埼玉県,11385,上里町,36.252207062500005,139.1342433125,埼玉県上里町にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00943,猪俣小平六墓,史跡,11,埼玉県,11381,美里町,36.17899535294117,139.17642094117647,埼玉県美里町にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00944,荘小太郎頼家墓,史跡,11,埼玉県,11211,本庄市,36.227766707482985,139.1742243741497,埼玉県本庄市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00945,榛沢六郎供養塔,史跡,11,埼玉県,11218,深谷市,36.19138022656249,139.27854106249998,埼玉県深谷市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00946,平田篤胤仮寓跡,史跡,11,埼玉県,11222,越谷市,35.8933155728643,139.79309364321603,埼玉県越谷市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00947,川俣締切跡,史跡,11,埼玉県,11216,羽生市,36.1690873373494,139.54911209638544,埼玉県羽生市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00948,安行苗木開発の祖吉田権之丞の墓,史跡,11,埼玉県,11203,川口市,35.82981993382353,139.73098089705866,埼玉県川口市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00949,忍城跡,史跡,11,埼玉県,11206,行田市,36.13971070212766,139.46108202127658,埼玉県行田市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00950,忍領石標,史跡,11,埼玉県,11202,熊谷市,36.15439602597401,139.37768281385283,埼玉県熊谷市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00951,上杉憲英墓,史跡,11,埼玉県,11218,深谷市,36.19138022656249,139.27854106249998,埼玉県深谷市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00952,青石石材採掘遺跡,史跡,11,埼玉県,11363,長瀞町,36.113879875,139.116352125,埼玉県長瀞町にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00953,日下部博貞墓,史跡,11,埼玉県,11408,寄居町,36.109033260869566,139.2085989130435,埼玉県寄居町にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00954,江ヶ崎城跡,史跡,11,埼玉県,11238,蓮田市,35.98947892753624,139.65373497101456,埼玉県蓮田市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00955,渋沢栄一生地,史跡,11,埼玉県,11218,深谷市,36.19138022656249,139.27854106249998,埼玉県深谷市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00956,大久保古墳群,史跡,11,埼玉県,11106,さいたま市桜区,35.856192300000004,139.6175658428572,埼玉県さいたま市桜区にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00957,側ヶ谷戸貝塚,史跡,11,埼玉県,11103,さいたま市大宮区,35.907283648148145,139.62695383333332,埼玉県さいたま市大宮区にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00958,側ヶ谷戸古墳群,史跡,11,埼玉県,11103,さいたま市大宮区,35.907283648148145,139.62695383333332,埼玉県さいたま市大宮区にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00959,五味貝戸貝塚,史跡,11,埼玉県,11101,さいたま市西区,35.908637947368426,139.57461560526315,埼玉県さいたま市西区にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00960,大和田陣屋跡,史跡,11,埼玉県,11104,さいたま市見沼区,35.93153768571429,139.6668685142857,埼玉県さいたま市見沼区にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00961,永田陣屋跡,史跡,11,埼玉県,11101,さいたま市西区,35.908637947368426,139.57461560526315,埼玉県さいたま市西区にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00962,膝子遺跡,史跡,11,埼玉県,11104,さいたま市見沼区,35.93153768571429,139.6668685142857,埼玉県さいたま市見沼区にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00963,黒谷貝塚,史跡,11,埼玉県,11110,さいたま市岩槻区,35.950114153225805,139.70706620161283,埼玉県さいたま市岩槻区にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00964,桜山貝塚,史跡,11,埼玉県,11110,さいたま市岩槻区,35.950114153225805,139.70706620161283,埼玉県さいたま市岩槻区にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00965,柏崎貝塚,史跡,11,埼玉県,11110,さいたま市岩槻区,35.950114153225805,139.70706620161283,埼玉県さいたま市岩槻区にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00966,裏慈恩寺南遺跡,史跡,11,埼玉県,11110,さいたま市岩槻区,35.950114153225805,139.70706620161283,埼玉県さいたま市岩槻区にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00967,前野貝塚,史跡,11,埼玉県,11203,川口市,35.82981993382353,139.73098089705866,埼玉県川口市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00968,猿貝山貝塚,史跡,11,埼玉県,11203,川口市,35.82981993382353,139.73098089705866,埼玉県川口市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00969,江戸袋貝塚,史跡,11,埼玉県,11203,川口市,35.82981993382353,139.73098089705866,埼玉県川口市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00970,宮合遺跡,史跡,11,埼玉県,11203,川口市,35.82981993382353,139.73098089705866,埼玉県川口市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00971,鍛冶谷新田口遺跡,史跡,11,埼玉県,11224,戸田市,35.8144591147541,139.66327044262295,埼玉県戸田市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00972,岡の城山,史跡,11,埼玉県,11227,朝霞市,35.807198860759506,139.5926118227848,埼玉県朝霞市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00973,市場坂遺跡,史跡,11,埼玉県,11230,新座市,35.78565995121949,139.56024508536586,埼玉県新座市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00974,嵯峨山遺跡,史跡,11,埼玉県,11230,新座市,35.78565995121949,139.56024508536586,埼玉県新座市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00975,原山古墳群,史跡,11,埼玉県,11231,桶川市,36.00538217777778,139.56523171111112,埼玉県桶川市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00976,三ッ木城跡,史跡,11,埼玉県,11231,桶川市,36.00538217777778,139.56523171111112,埼玉県桶川市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00977,石戸城跡,史跡,11,埼玉県,11233,北本市,36.027297078740155,139.53159522834648,埼玉県北本市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00978,八重塚古墳群,史跡,11,埼玉県,11233,北本市,36.027297078740155,139.53159522834648,埼玉県北本市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00979,宮前遺跡,史跡,11,埼玉県,11217,鴻巣市,36.07553570895522,139.4968146044777,埼玉県鴻巣市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00980,三嶋神社古墳,史跡,11,埼玉県,11217,鴻巣市,36.07553570895522,139.4968146044777,埼玉県鴻巣市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00981,平方西貝塚,史跡,11,埼玉県,11219,上尾市,35.97625461481481,139.5815099925925,埼玉県上尾市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00982,畔吉遺跡,史跡,11,埼玉県,11219,上尾市,35.97625461481481,139.5815099925925,埼玉県上尾市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00983,大山遺跡,史跡,11,埼玉県,11301,伊奈町,36.005667777777774,139.61305466666664,埼玉県伊奈町にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00984,牛塚古墳,史跡,11,埼玉県,11201,川越市,35.911316694779124,139.47322638152608,埼玉県川越市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00985,南大塚古墳群,史跡,11,埼玉県,11201,川越市,35.911316694779124,139.47322638152608,埼玉県川越市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00986,大堀山,史跡,11,埼玉県,11201,川越市,35.911316694779124,139.47322638152608,埼玉県川越市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00987,砂川遺跡,史跡,11,埼玉県,11208,所沢市,35.80030975,139.45519175624997,埼玉県所沢市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00988,北秋津横穴墓群,史跡,11,埼玉県,11208,所沢市,35.80030975,139.45519175624997,埼玉県所沢市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00989,滝の城横穴群,史跡,11,埼玉県,11208,所沢市,35.80030975,139.45519175624997,埼玉県所沢市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
NEW00990,小岩井渡場遺跡,史跡,11,埼玉県,11209,飯能市,35.867125277108414,139.28457669879512,埼玉県飯能市にある都道府県指定史跡。,カテゴリ由来の自動生成,文化財(Wikipedia都道府県指定文化財一覧)
